[GVNS-Pw(w1=0.20,w2=0.80)] Iter 36: Novo melhor! F=0.0829 (f1=1085.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 100: Novo melhor! F=0.0739 (f1=1064.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 133: Novo melhor! F=0.0726 (f1=1061.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 164: Novo melhor! F=0.0718 (f1=1059.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.20,w2=0.80)] Fim. Melhor F=0.0718 (f1=1059.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.30,w2=0.70)] Solução inicial: F=156000.9489 (f1=976.00, f2=23.00, P_cap=156000.00)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 0: Novo melhor! F=0.1506 (f1=1126.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 1: Novo melhor! F=0.1472 (f1=1060.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 2: Novo melhor! F=0.1308 (f1=1095.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 8: Novo melhor! F=0.1269 (f1=1089.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 15: Novo melhor! F=0.1237 (f1=1084.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 82: Novo melhor! F=0.1154 (f1=1071.00, f2=0.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 93: Novo melhor! F=0.1038 (f1=1053.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 127: Novo melhor! F=0.0910 (f1=1033.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 186: Novo melhor! F=0.0686 (f1=998.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 270: Novo melhor! F=0.0679 (f1=997.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.30,w2=0.70)] Fim. Melhor F=0.0679 (f1=997.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.40,w2=0.60)] Solução inicial: F=131601.0821 (f1=909.00, f2=32.00, P_cap=131600.00)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 0: Novo melhor! F=0.1726 (f1=1054.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 12: Novo melhor! F=0.1684 (f1=1088.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 32: Novo melhor! F=0.0966 (f1=1004.00, f2=0.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.40,w2=0.60)] Fim. Melhor F=0.0966 (f1=1004.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.50,w2=0.50)] Solução inicial: F=342401.0053 (f1=948.00, f2=34.00, P_cap=342400.00)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.2457 (f1=1095.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.2340 (f1=1110.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.2083 (f1=1034.00, f2=2.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 4: Novo melhor! F=0.1934 (f1=1020.00, f2=2.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 30: Novo melhor! F=0.1891 (f1=1042.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 64: Novo melhor! F=0.1870 (f1=1040.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 70: Novo melhor! F=0.1741 (f1=1002.00, f2=2.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 72: Novo melhor! F=0.1720 (f1=1000.00, f2=2.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 78: Novo melhor! F=0.1528 (f1=982.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 82: Novo melhor! F=0.1400 (f1=1022.00, f2=0.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.50,w2=0.50)] Fim. Melhor F=0.1400 (f1=1022.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.60,w2=0.40)] Solução inicial: F=126800.6915 (f1=945.00, f2=28.00, P_cap=126800.00)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 0: Novo melhor! F=0.2179 (f1=1009.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 0: Novo melhor! F=0.1863 (f1=1019.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 4: Novo melhor! F=0.1722 (f1=1008.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 10: Novo melhor! F=0.1496 (f1=973.00, f2=2.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 44: Novo melhor! F=0.1491 (f1=990.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 49: Novo melhor! F=0.1449 (f1=1004.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 56: Novo melhor! F=0.1295 (f1=940.00, f2=3.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 91: Novo melhor! F=0.1248 (f1=971.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 136: Novo melhor! F=0.1120 (f1=961.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Fim. Melhor F=0.1120 (f1=961.00, f2=1.00, P_cap=0.00)

[GVNS-Pw(w1=0.70,w2=0.30)] Solução inicial: F=572400.6838 (f1=947.00, f2=36.00, P_cap=572400.00)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2667 (f1=1047.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2650 (f1=1057.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2476 (f1=1012.00, f2=4.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2056 (f1=995.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 1: Novo melhor! F=0.1694 (f1=982.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 8: Novo melhor! F=0.1590 (f1=975.00, f2=2.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 11: Novo melhor! F=0.1519 (f1=948.00, f2=4.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 11: Novo melhor! F=0.1500 (f1=969.00, f2=2.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 19: Novo melhor! F=0.1094 (f1=953.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.70,w2=0.30)] Fim. Melhor F=0.1094 (f1=953.00, f2=1.00, P_cap=0.00)

[GVNS-Pw(w1=0.80,w2=0.20)] Solução inicial: F=752400.3795 (f1=892.00, f2=34.00, P_cap=752400.00)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.2991 (f1=1040.00, f2=4.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.1675 (f1=963.00, f2=4.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 1: Novo melhor! F=0.1444 (f1=956.00, f2=3.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 2: Novo melhor! F=0.1427 (f1=968.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 3: Novo melhor! F=0.1162 (f1=933.00, f2=4.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 10: Novo melhor! F=0.1060 (f1=927.00, f2=4.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 44: Novo melhor! F=0.1000 (f1=930.00, f2=3.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 118: Novo melhor! F=0.0974 (f1=935.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Fim. Melhor F=0.0974 (f1=935.00, f2=2.00, P_cap=0.00)

[GVNS-Pw(w1=0.90,w2=0.10)] Solução inicial: F=862400.4679 (f1=935.00, f2=69.00, P_cap=862400.00)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 0: Novo melhor! F=0.1581 (f1=953.00, f2=7.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 0: Novo melhor! F=0.1487 (f1=951.00, f2=6.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 1: Novo melhor! F=0.1288 (f1=932.00, f2=9.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 3: Novo melhor! F=0.1269 (f1=931.00, f2=9.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 3: Novo melhor! F=0.1141 (f1=933.00, f2=6.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 3: Novo melhor! F=0.0887 (f1=914.00, f2=8.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 3: Novo melhor! F=0.0703 (f1=916.00, f2=4.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 38: Novo melhor! F=0.0699 (f1=910.00, f2=6.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 123: Novo melhor! F=0.0656 (f1=902.00, f2=8.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 123: Novo melhor! F=0.0645 (f1=913.00, f2=4.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 123: Novo melhor! F=0.0620 (f1=903.00, f2=7.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.90,w2=0.10)] Fim. Melhor F=0.0620 (f1=903.00, f2=7.00, P_cap=0.00)

[GVNS-Pw(w1=1.00,w2=0.00)] Solução inicial: F=1176400.0043 (f1=893.00, f2=78.00, P_cap=1176400.00)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 0: Novo melhor! F=0.0662 (f1=922.00, f2=20.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 0: Novo melhor! F=0.0491 (f1=914.00, f2=22.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 0: Novo melhor! F=0.0214 (f1=901.00, f2=21.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 1: Novo melhor! F=0.0192 (f1=900.00, f2=18.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 3: Novo melhor! F=0.0043 (f1=893.00, f2=29.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 38: Novo melhor! F=0.0000 (f1=891.00, f2=23.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 120: Novo melhor! F=-0.0064 (f1=888.00, f2=17.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=1.00,w2=0.00)] Fim. Melhor F=-0.0064 (f1=888.00, f2=17.00, P_cap=0.00)

===== [Pw] Execução 5 / 5 =====

[GVNS-Pw(w1=0.00,w2=1.00)] Solução inicial: F=1.7778 (f1=1430.00, f2=32.00, P_cap=0.00)
[GVNS-Pw(w1=0.00,w2=1.00)] Iter 0: Novo melhor! F=0.0556 (f1=1445.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.00,w2=1.00)] Iter 0: Novo melhor! F=0.0000 (f1=1555.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.00,w2=1.00)] Fim. Melhor F=0.0000 (f1=1555.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.10,w2=0.90)] Solução inicial: F=1.3652 (f1=1196.00, f2=26.00, P_cap=0.00)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 0: Novo melhor! F=0.1291 (f1=1261.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 0: Novo melhor! F=0.1184 (f1=1211.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 0: Novo melhor! F=0.1173 (f1=1206.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 0: Novo melhor! F=0.1107 (f1=1175.00, f2=1.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 0: Novo melhor! F=0.0489 (f1=1120.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 15: Novo melhor! F=0.0455 (f1=1104.00, f2=0.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 24: Novo melhor! F=0.0374 (f1=1066.00, f2=0.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 25: Novo melhor! F=0.0361 (f1=1060.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.10,w2=0.90)] Iter 34: Novo melhor! F=0.0318 (f1=1040.00, f2=0.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.10,w2=0.90)] Fim. Melhor F=0.0318 (f1=1040.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.20,w2=0.80)] Solução inicial: F=1.3205 (f1=1069.00, f2=28.00, P_cap=0.00)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 0: Novo melhor! F=0.1915 (f1=1131.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 0: Novo melhor! F=0.1714 (f1=1188.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 0: Novo melhor! F=0.1393 (f1=1113.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 0: Novo melhor! F=0.1342 (f1=1205.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 5: Novo melhor! F=0.1162 (f1=1163.00, f2=0.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 8: Novo melhor! F=0.0962 (f1=1116.00, f2=0.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 8: Novo melhor! F=0.0744 (f1=1065.00, f2=0.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.20,w2=0.80)] Iter 42: Novo melhor! F=0.0628 (f1=1038.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.20,w2=0.80)] Fim. Melhor F=0.0628 (f1=1038.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.30,w2=0.70)] Solução inicial: F=0.8994 (f1=1020.00, f2=21.00, P_cap=0.00)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 0: Novo melhor! F=0.2162 (f1=1107.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 0: Novo melhor! F=0.1697 (f1=1095.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 3: Novo melhor! F=0.1263 (f1=1088.00, f2=0.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 50: Novo melhor! F=0.1173 (f1=1074.00, f2=0.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 71: Novo melhor! F=0.1058 (f1=1056.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 125: Novo melhor! F=0.0962 (f1=1041.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Iter 129: Novo melhor! F=0.0929 (f1=1036.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.30,w2=0.70)] Fim. Melhor F=0.0929 (f1=1036.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.40,w2=0.60)] Solução inicial: F=0.9427 (f1=980.00, f2=26.00, P_cap=0.00)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 0: Novo melhor! F=0.2197 (f1=1148.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 3: Novo melhor! F=0.2128 (f1=1101.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 7: Novo melhor! F=0.1077 (f1=978.00, f2=1.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.40,w2=0.60)] Iter 84: Novo melhor! F=0.0897 (f1=996.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.40,w2=0.60)] Fim. Melhor F=0.0897 (f1=996.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.50,w2=0.50)] Solução inicial: F=186800.7650 (f1=905.00, f2=27.00, P_cap=186800.00)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.2041 (f1=1030.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.1944 (f1=1047.00, f2=1.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 0: Novo melhor! F=0.1592 (f1=1014.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 6: Novo melhor! F=0.1442 (f1=974.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 14: Novo melhor! F=0.1282 (f1=985.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 48: Novo melhor! F=0.1068 (f1=991.00, f2=0.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.50,w2=0.50)] Iter 75: Novo melhor! F=0.0983 (f1=957.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.50,w2=0.50)] Fim. Melhor F=0.0983 (f1=957.00, f2=1.00, P_cap=0.00)

[GVNS-Pw(w1=0.60,w2=0.40)] Solução inicial: F=732401.0949 (f1=913.00, f2=48.00, P_cap=732400.00)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 0: Novo melhor! F=0.3598 (f1=1137.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 0: Novo melhor! F=0.2077 (f1=1001.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 3: Novo melhor! F=0.1962 (f1=992.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 7: Novo melhor! F=0.1936 (f1=990.00, f2=3.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 7: Novo melhor! F=0.1585 (f1=980.00, f2=2.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 14: Novo melhor! F=0.1453 (f1=987.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 41: Novo melhor! F=0.1368 (f1=963.00, f2=2.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 73: Novo melhor! F=0.1209 (f1=968.00, f2=1.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.60,w2=0.40)] Iter 79: Novo melhor! F=0.1192 (f1=984.00, f2=0.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.60,w2=0.40)] Fim. Melhor F=0.1192 (f1=984.00, f2=0.00, P_cap=0.00)

[GVNS-Pw(w1=0.70,w2=0.30)] Solução inicial: F=546800.9962 (f1=933.00, f2=56.00, P_cap=546800.00)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2855 (f1=1015.00, f2=6.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.2353 (f1=1026.00, f2=2.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 0: Novo melhor! F=0.1919 (f1=997.00, f2=2.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 3: Novo melhor! F=0.1588 (f1=986.00, f2=1.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 7: Novo melhor! F=0.1528 (f1=982.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 7: Novo melhor! F=0.1498 (f1=980.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 51: Novo melhor! F=0.1483 (f1=979.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 126: Novo melhor! F=0.1081 (f1=941.00, f2=2.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.70,w2=0.30)] Iter 174: Novo melhor! F=0.0902 (f1=929.00, f2=2.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.70,w2=0.30)] Fim. Melhor F=0.0902 (f1=929.00, f2=2.00, P_cap=0.00)

[GVNS-Pw(w1=0.80,w2=0.20)] Solução inicial: F=793600.6556 (f1=904.00, f2=57.00, P_cap=793600.00)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.2077 (f1=980.00, f2=5.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.1803 (f1=977.00, f2=3.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.1641 (f1=961.00, f2=4.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 0: Novo melhor! F=0.1359 (f1=951.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 2: Novo melhor! F=0.1291 (f1=960.00, f2=1.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 5: Novo melhor! F=0.1171 (f1=953.00, f2=1.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 5: Novo melhor! F=0.1120 (f1=937.00, f2=3.00, P_cap=0.00) (k=5)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 5: Novo melhor! F=0.1111 (f1=930.00, f2=4.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 6: Novo melhor! F=0.1009 (f1=924.00, f2=4.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 7: Novo melhor! F=0.0966 (f1=928.00, f2=3.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 30: Novo melhor! F=0.0923 (f1=919.00, f2=4.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 35: Novo melhor! F=0.0855 (f1=915.00, f2=4.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.80,w2=0.20)] Iter 63: Novo melhor! F=0.0761 (f1=916.00, f2=3.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.80,w2=0.20)] Fim. Melhor F=0.0761 (f1=916.00, f2=3.00, P_cap=0.00)

[GVNS-Pw(w1=0.90,w2=0.10)] Solução inicial: F=1098400.1936 (f1=879.00, f2=39.00, P_cap=1098400.00)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 0: Novo melhor! F=0.1216 (f1=934.00, f2=7.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 4: Novo melhor! F=0.1120 (f1=929.00, f2=7.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 4: Novo melhor! F=0.0987 (f1=925.00, f2=6.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 7: Novo melhor! F=0.0964 (f1=918.00, f2=8.00, P_cap=0.00) (k=3)
[GVNS-Pw(w1=0.90,w2=0.10)] Iter 7: Novo melhor! F=0.0718 (f1=911.00, f2=6.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=0.90,w2=0.10)] Fim. Melhor F=0.0718 (f1=911.00, f2=6.00, P_cap=0.00)

[GVNS-Pw(w1=1.00,w2=0.00)] Solução inicial: F=1256400.0534 (f1=916.00, f2=94.00, P_cap=1256400.00)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 0: Novo melhor! F=0.0192 (f1=900.00, f2=18.00, P_cap=0.00) (k=1)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 7: Novo melhor! F=0.0064 (f1=894.00, f2=23.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 73: Novo melhor! F=0.0000 (f1=891.00, f2=21.00, P_cap=0.00) (k=2)
[GVNS-Pw(w1=1.00,w2=0.00)] Iter 82: Novo melhor! F=-0.0064 (f1=888.00, f2=17.00, P_cap=0.00) (k=4)
[GVNS-Pw(w1=1.00,w2=0.00)] Fim. Melhor F=-0.0064 (f1=888.00, f2=17.00, P_cap=0.00)

===== [Pε] Execução 1 / 5 =====

[GVNS-Pe(eps=0.00)] Solução inicial: F=967337.0000 (f1=937.00, f2=45.00, P_cap=516400.00)
[GVNS-Pe(eps=0.00)] Iter 0: Novo melhor! F=7148.0000 (f1=1148.00, f2=0.00, P_cap=6000.00) (k=1)
[GVNS-Pe(eps=0.00)] Iter 1: Novo melhor! F=1218.0000 (f1=1218.00, f2=0.00, P_cap=0.00) (k=3)
